pageid,category,is_bio_like
81275720,Category:Television series about teenagers,False
81275720,Category:Television shows based on Chinese novels,False
81275720,Category:Tencent original programming,False
81275730,"Category:Bor, Serbia",False
81275730,Category:Handball club stubs,False
81275730,Category:Serbian sports team stubs,False
81275730,Category:Women's handball clubs in Serbia,False
81275735,Category:Ships built in Malmö,False
81275735,Category:Submarine classes,False
81275735,Category:Submarines of the Swedish Navy,False
81275737,Category:509 births,True
81275737,Category:559 deaths,True
81275737,Category:Chen dynasty generals,False
81275737,Category:Liang dynasty generals,False
81275744,Category:Living people,True
81275794,Category:Disambiguation pages,False
81275829,Category:APS-H digital cameras,False
81275844,Category:APS-H digital cameras,False
81275846,Category:2025 deaths,True
81275846,Category:20th-century Indian people,False
81275846,Category:20th-century Indian photographers,False
81275846,Category:Film and Television Institute of India alumni,False
81275846,Category:Film directors from Mumbai,False
81275846,Category:Hindi-language film directors,False
81275846,Category:Hindi film cinematographers,False
81275851,Category:Beetles described in 1908,False
81275851,Category:Beetles of Madagascar,False
81275851,Category:Cassidinae,False
81275851,Category:Cassidinae stubs,False
81275860,Category:Annual sporting events,False
81275860,Category:Borneo,False
81275860,Category:Borneo Games,False
81275860,Category:Multi-sport events in Asia,False
81275860,Category:Recurring sporting events established in 1955,False
81275864,Category:2025 in spaceflight,False
81275864,Category:Copernicus Programme,False
81275864,Category:Earth observation satellites of the European Space Agency,False
81275864,Category:Future spaceflights,False
81275864,Category:Space synthetic aperture radar,False
81275864,Category:Spacecraft launched in 2025,False
81275865,Category:APS-H digital cameras,False
81275867,Category:Beetles described in 1906,False
81275867,Category:Cassidinae,False
81275867,Category:Cassidinae stubs,False
81275886,Category:APS-H digital cameras,False
81275890,Category:2022 American novels,False
81275890,Category:American thriller novels,False
81275890,Category:Berkley Books books,False
81275890,Category:Novels set in India,False
81275890,Category:Novels set in Iran,False
81275892,Category:2025 in Toronto,False
81275892,Category:2025 in sports in Ontario,False
81275892,Category:2025–26 PWHL season,False
81275892,Category:2025–26 PWHL season by team,False
81275892,Category:2025–26 in Canadian ice hockey by league,False
81275892,Category:2026 in Toronto,False
81275892,Category:2026 in sports in Ontario,False
81275892,Category:Toronto Sceptres,False
81275898,Category:Coloniae (Roman),False
81275898,Category:Colonies in antiquity,False
81275898,Category:Geography of ancient Rome,False
81275898,Category:Roman Empire,False
81275898,Category:Veterans' settlement schemes,False
81275906,Category:1943 births,True
81275906,Category:20th-century Indian artists,False
81275906,Category:21st-century Indian artists,False
81275906,Category:Artists from Delhi,False
81275906,Category:Indian abstract artists,False
81275906,Category:Indian abstract painters,True
81275906,Category:Indian women painters,True
81275906,Category:Living people,True
81275919,Category:2025 European Road Championships,False
81275919,Category:2025 in men's road cycling,False
81275960,Category:21st-century American police officers,False
81275960,Category:21st-century mayors of places in Alabama,False
81275960,Category:American municipal police chiefs,False
81275960,Category:Living people,True
81275960,Category:Politicians from Berlin,True
81276033,Category:Divorce law in the United States,False
81276033,Category:June 1948 in the United States,False
81276033,Category:United States Supreme Court cases,False
81276033,Category:United States Supreme Court cases in 1948,False
81276033,Category:United States Supreme Court cases of the Vinson Court,False
81276033,Category:United States Supreme Court stubs,False
81276033,Category:United States family case law,False
81276040,Category:European protected area stubs,False
81276040,Category:Geography of Timiș County,False
81276040,Category:IUCN Category IV,False
81276040,Category:Nature reserves in Romania,False
81276040,Category:Timiș County geography stubs,False
81276040,Category:Tumuli,False
81276041,Category:Buildings and structures in Agra,False
81276041,Category:India stubs,False
81276041,Category:Prisons in Uttar Pradesh,False
81276044,Category:1999 births,True
81276044,Category:21st-century Italian sportswomen,False
81276044,Category:Italian female rugby union players,False
81276044,Category:Italy women's international rugby union players,False
81276044,Category:Living people,True
81276052,Category:1990 senior hurling county championships,False
81276052,Category:Clare Senior Hurling Championship,False
81276054,Category:2024 American television seasons,False
81276069,Category:Flora of India,False
81276118,Category:American mathematicians,False
81276118,Category:American people of Iranian descent,False
81276118,Category:Iranian mathematicians,False
81276118,Category:Living people,True
81276118,Category:Sloan Research Fellows,False
81276118,"Category:University of California, Berkeley faculty",False
81276118,Category:Yale University alumni,False
81276124,Category:Disambiguation pages,False
81276138,"Category:Orders, decorations, and medals of Cyprus",False
81276178,Category:Upcoming television seasons,False
81276246,Category:Alumni of the University of Cambridge,False
81276246,Category:American campaign managers,False
81276246,Category:American political consultants,False
81276246,Category:Biden administration personnel,False
81276246,Category:George Washington University alumni,False
81276246,Category:Kamala Harris 2024 presidential campaign,False
81276246,Category:Living people,True
81276246,Category:North Carolina Democrats,False
81276246,"Category:People from Chapel Hill, North Carolina",True
81276246,Category:People with attention deficit hyperactivity disorder,False
81276246,Category:University of North Carolina at Greensboro alumni,False
81276250,Category:1828 births,True
81276250,Category:1886 deaths,True
81276250,Category:British theatre managers and producers,False
81276314,"Category:Lists of orders, decorations, and medals",False
81276314,Category:Military awards and decorations,False
81276314,Category:Prisoner-of-war medals,False
81276327,Category:Finnish-language surnames,False
81276327,Category:Surnames,False
81276408,"Category:Populated places in Northern Region, Malawi",False
81276441,Category:1987 births,True
81276441,Category:21st-century women sculptors,True
81276441,Category:Living people,True
81276441,Category:Mexican artists,False
81276441,Category:People from Oaxaca,True
81276441,Category:Performance artists,False
81276441,Category:Women artists,False
81276448,Category:2006 births,True
81276448,Category:21st-century Romanian sportsmen,False
81276448,Category:Expatriate men's footballers in Italy,True
81276448,Category:FC Ripensia Timișoara players,False
81276448,Category:Footballers from Timișoara,True
81276448,Category:Hellas Verona FC players,False
81276448,Category:Liga II players,False
81276448,Category:Living people,True
81276448,Category:Men's association football forwards,False
81276448,Category:Romania men's under-21 international footballers,True
81276448,Category:Romania men's youth international footballers,True
81276448,Category:Romanian expatriate men's footballers,True
81276448,Category:Romanian expatriate sportspeople in Italy,False
81276448,Category:Romanian football biography stubs,False
81276448,Category:Romanian men's footballers,True
81276448,Category:Serie A players,False
81276484,Category:2020s cars,False
81276484,Category:Cars introduced in 2024,False
81276484,Category:Electric vans,False
81276484,Category:Jiangling Motors vehicles,False
81276484,Category:Rear-wheel-drive vehicles,False
81276506,Category:1989 births,True
81276506,Category:21st-century Polish male actors,True
81276506,Category:Living people,True
81276506,Category:People from Nowy Sącz,True
81276565,Category:1985 births,True
81276565,Category:Académico de Viseu F.C. managers,False
81276565,Category:C.D. Feirense managers,False
81276565,Category:FC Porto non-playing staff,False
81276565,Category:Leixões S.C. managers,False
81276565,Category:Liga Portugal 2 managers,False
81276565,Category:Living people,True
81276565,Category:Portuguese football managers,False
81276565,Category:Sportspeople from Porto,True
81276627,Category:Human name disambiguation pages,False
81276631,Category:1970s births,True
81276631,Category:Darul Uloom Deoband alumni,False
81276631,Category:Deobandis,False
81276631,Category:Indian Islamic religious leaders,False
81276631,Category:Indian Muslims,False
81276631,Category:Indian people imprisoned on terrorism charges,False
81276631,Category:Indian prisoners and detainees,False
81276631,Category:Living people,True
81276631,Category:People from Cuttack district,True
81276649,Category:1970 albums,False
81276649,Category:Electronic albums,False
81276649,Category:Experimental music albums,False
81276669,Category:2018 debut albums,False
81276669,Category:Leon Vynehall albums,False
81276669,Category:Ninja Tune albums,False
81276684,Category:1830s painting stubs,False
81276684,Category:1836 paintings,False
81276684,Category:Genre paintings,False
81276684,Category:Oil on canvas paintings,False
81276684,Category:Paintings by David Wilkie,False
81276684,Category:Paintings in the Tate galleries,False
81276689,Category:1984 births,True
81276689,Category:21st-century Nigerian businesspeople,False
81276689,Category:African business biography stubs,False
81276689,Category:Nigerian people stubs,False
81276704,Category:Boroughs and quarters of Leipzig,False
81276718,Category:2025 establishments in Spain,False
81276718,Category:Catalan-language television stations,False
81276718,Category:RTVE,False
81276718,Category:Television channels and stations established in 2025,False
81276718,Category:Television stations in Spain,False
81276732,Category:2004 births,True
81276732,Category:21st-century Indian actresses,True
81276732,Category:Bengali television actresses,True
81276732,Category:Living people,True
81276756,Category:1921 births,True
81276756,Category:2014 deaths,True
81276756,Category:British writers,True
81276756,Category:Non-British Royal Air Force personnel of World War II,False
81276797,Category:1974 births,True
81276797,Category:Academic staff of the University of Warsaw,False
81276797,Category:Directors of museums in Poland,False
81276797,Category:Living people,True
81276797,Category:Polish art critics,False
81276797,Category:Polish art historians,False
81276797,Category:University of Warsaw alumni,False
81276797,Category:Women museum directors,False
81276800,Category:Poetry,False
81276800,Category:Poetry by children,False
81276800,Category:Ugandan poets,True
81276816,Category:2020s American films,False
81276816,Category:2023 films,False
81276816,Category:2023 thriller films,False
81276821,Category:2005 births,True
81276821,Category:21st-century Italian sportswomen,False
81276821,Category:Italian female rugby union players,False
81276821,Category:Italy women's international rugby union players,False
81276821,Category:Living people,True
81276821,Category:Rugby union players from Tuscany,False
81276821,Category:Sportspeople from Florence,True
81276874,Category:Surnames,False
81276910,Category:1919 births,True
81276910,Category:1993 deaths,True
81276910,Category:20th-century Brazilian musicians,True
81276910,Category:Brazilian military personnel of World War II,False
81276910,Category:Brazilian percussionists,False
81276910,Category:People from Rio de Janeiro (city),True
81276961,Category:2022 Albanian television series debuts,False
81276961,Category:Albanian television series,False
81276961,Category:Investigative journalism,False
81276961,Category:Satirical television shows,False
81276961,Category:Television in Albania,False
81277000,Category:2023 racehorse births,True
81277000,Category:American Grade 1 Stakes winners,False
81277000,Category:Racehorses bred in Kentucky,False
81277000,Category:Racehorses trained in the United States,False
81277000,Category:Thoroughbred family 4-j,False
81277014,Category:2025 in sports in Iowa,False
81277014,Category:2025–26 Big 12 Conference women's basketball season,False
81277014,Category:2026 in sports in Iowa,False
81277014,Category:Iowa State Cyclones women's basketball seasons,False
81277022,Category:1885 births,True
81277022,Category:1974 deaths,True
81277022,Category:20th-century British geologists,False
81277022,Category:Alumni of the University of London,False
81277022,Category:Fellows of the Geological Society of London,False
81277022,Category:Geologist stubs,False
81277022,Category:Paleontologist stubs,False
81277068,Category:1910s painting stubs,False
81277068,Category:1916 paintings,False
81277068,Category:Futurist paintings,False
81277068,Category:Oil on canvas paintings,False
81277068,Category:Paintings by C. R. W. Nevinson,False
81277068,Category:Paintings in Bristol Museum & Art Gallery,False
81277068,Category:World War I in art,False
81277083,Category:1984 births,True
81277083,Category:21st-century African-American writers,True
81277083,Category:21st-century American male writers,True
81277083,Category:21st-century American novelists,False
81277083,Category:African-American novelists,False
81277083,Category:African-American writers,True
81277083,Category:American fantasy writers,True
81277083,Category:American fiction writers,True
81277083,Category:Howard University alumni,False
81277083,Category:Living people,True
81277112,Category:2005 births,True
81277112,Category:21st-century German sportsmen,False
81277112,Category:3. Liga players,False
81277112,Category:Footballers from Osnabrück,True
81277112,Category:GKS Tychy players,False
81277112,Category:German men's footballers,True
81277112,Category:German people of Guinean descent,False
81277112,Category:German people of Polish descent,False
81277112,Category:Germany men's youth international footballers,True
81277112,Category:Hannover 96 II players,False
81277112,Category:Hannover 96 players,False
81277112,Category:I liga players,False
81277112,Category:Living people,True
81277112,Category:Men's association football goalkeepers,False
81277112,Category:Regionalliga players,False
81277112,Category:SV Rödinghausen players,False
81277156,Category:Railway stations in Lower Silesian Voivodeship,False
81277156,Category:Railway stations in Poland opened in 1845,False
81277188,Category:Disambiguation pages,False
81277189,Category:1997 births,True
81277189,Category:21st-century American women journalists,True
81277189,Category:American women journalists,True
81277189,Category:Living people,True
81277189,Category:MSNBC people,False
81277189,Category:NBC News people,False
81277189,Category:People from New Jersey,True
81277189,Category:Rutgers University alumni,False
81277191,Category:Science fiction by year,False
81277193,Category:1941 births,True
81277193,Category:2025 deaths,True
81277193,Category:English organists,False
81277198,Category:1799 births,True
81277198,Category:1861 deaths,True
81277198,Category:19th-century Irish businesspeople,False
81277198,Category:Alumni of Trinity College Dublin,False
81277198,Category:Burials at Mount Jerome Cemetery and Crematorium,False
81277198,Category:Lord mayors of Dublin,False
81277198,Category:People from Dublin (city),True
81277199,Category:Dry docks in France,False
81277209,Category:1836 births,True
81277209,Category:1880 deaths,True
81277209,Category:19th-century Danish nobility,False
81277209,Category:Byng family,False
81277209,Category:Danish countesses,False
81277209,Category:Danish expatriates in the United Kingdom,False
81277209,Category:Danneskiold-Samsøe family,False
81277209,Category:People from London,True
81277209,Category:Women of the Victorian era,False
81277213,Category:Asansol railway division,False
81277213,Category:Railway stations in Deoghar district,False
81277218,Category:1981 novels,False
81277241,Category:2002 short stories,False
81277241,Category:Random House books,False
81277257,Category:1966 anthologies,False
81277257,Category:1966 in poetry,False
81277257,Category:1966 poems,False
81277257,Category:Poetry anthologies,False
81277257,Category:Poetry by children,False
81277264,Category:1708 births,True
81277264,Category:1767 deaths,True
81277264,Category:18th-century Austrian military personnel,False
81277264,Category:Ambassadors of Austria to Russia,False
81277264,Category:Austrian barons,False
81277264,Category:Geheimrat,False
81277264,Category:University of Giessen alumni,False
81277275,Category:1981 video games,False
81277275,Category:Level-10 games,False
81277278,Category:18th-century Liechtenstein people,False
81277278,Category:Landvogts of Liechtenstein,False
81277280,Category:2025 films,False
81277280,Category:Indian films,False
81277280,Category:Upcoming films,False
81277293,Category:Redirects to Wikispecies,False
81277329,Category:2025 in sports in Kansas,False
81277329,Category:2025–26 Big 12 Conference women's basketball season,False
81277329,Category:2026 in sports in Kansas,False
81277329,Category:Kansas Jayhawks women's basketball seasons,False
81277335,Category:1900 establishments in Denmark,False
81277335,Category:1900s churches in Denmark,False
81277335,Category:20th-century Church of Denmark churches,False
81277335,Category:Churches completed in 1900,False
81277335,Category:Churches in Gentofte Municipality,False
81277335,Category:Churches in the Diocese of Helsingør,False
81277335,Category:Thorvald Jørgensen buildings,False
81277355,Category:Cuisine of Solomon Islands,False
81277355,Category:Fish stews,False
81277355,Category:Soup stubs,False
81277355,Category:Vegetable soups,False
81277361,Category:Emission nebulae,False
81277361,Category:H II regions,False
81277361,Category:IC objects,False
81277361,Category:Nebula stubs,False
81277361,Category:Sagittarius (constellation),False
81277361,Category:Sharpless objects,False
81277361,Category:Star-forming regions,False
81277375,Category:Bilateral relations of Eswatini,False
81277375,Category:Bilateral relations of Mozambique,False
81277375,Category:Bilateral relations stubs,False
81277375,Category:Eswatini–Mozambique relations,False
81277384,Category:Disambiguation pages,False
81277386,Category:Disambiguation pages,False
81277390,Category:2004 births,True
81277390,Category:21st-century Spanish sportsmen,False
81277390,Category:Athletic Bilbao B footballers,True
81277390,Category:Athletic Bilbao footballers,True
81277390,Category:CD Basconia footballers,True
81277390,Category:Footballers from Getxo,True
81277390,Category:Living people,True
81277390,Category:Men's association football midfielders,False
81277390,Category:Primera Federación players,False
81277390,Category:Segunda Federación players,False
81277390,Category:Spanish men's footballers,True
81277390,Category:Tercera Federación players,False
81277404,Category:Wars involving Carthage,False
81277423,Category:20th-century Canadian sportsmen,False
81277423,Category:Basketball people from British Columbia,True
81277423,Category:Canadian men's basketball players,True
81277423,Category:Guards (basketball),False
81277423,Category:Living people,True
81277423,Category:Point guards,False
81277423,Category:Victoria Vikes basketball players,True
81277427,Category:Surnames,False
81277427,Category:Ukrainian-language patronymic surnames,False
81277430,Category:2003 births,True
81277430,Category:Australian expatriate rugby union players,False
81277430,Category:Australian rugby union biography stubs,False
81277430,Category:Australian rugby union players,False
81277430,Category:Chugoku Red Regulions players,False
81277430,Category:Expatriate rugby union players in Japan,False
81277430,Category:Hanazono Kintetsu Liners players,False
81277430,Category:Living people,True
81277430,Category:Melbourne Rebels players,False
81277430,Category:People educated at Toowoomba Grammar School,False
81277430,Category:Rugby union centres,False
81277430,Category:Rugby union fly-halves,False
81277430,Category:Rugby union fullbacks,False
81277478,Category:1800s painting stubs,False
81277478,Category:1808 paintings,False
81277478,Category:Genre paintings,False
81277478,Category:Oil on panel paintings,False
81277478,Category:Paintings by David Wilkie,False
81277518,Category:1849 births,True
81277518,Category:1897 deaths,True
81277518,Category:19th-century Hungarian Jews,False
81277518,Category:19th-century Hungarian scientists,False
81277518,Category:Engineers from Austria-Hungary,False
81277518,Category:Hungarian people in rail transport,False
81277518,Category:Jews from Austria-Hungary,False
81277531,Category:21st-century American linguists,False
81277531,Category:African-American women academics,False
81277531,Category:American linguist stubs,False
81277531,Category:Living people,True
81277531,Category:New York University alumni,False
81277531,"Category:University of California, Berkeley faculty",False
81277532,Category:2025 in hurling,False
81277532,Category:2025 senior hurling county championships,False
81277532,Category:Derry Senior Hurling Championship,False
81277534,Category:Czech-language surnames,False
81277534,Category:Slavic-language female forms of surnames,False
81277534,Category:Surnames,False
81277563,Category:Astronomical objects discovered in 2009,False
81277563,Category:Classical Kuiper belt objects,False
81277564,Category:Surnames,False
81277580,Category:1992 births,True
81277580,Category:21st-century German politicians,True
81277580,Category:German politician stubs,False
81277580,Category:Living people,True
81277580,Category:Members of the Landtag of Hesse,False
81277580,Category:Social Democratic Party of Germany politicians,True
81277602,Category:1976 births,True
81277602,Category:Israeli composers,False
81277602,Category:Israeli musicians,True
81277602,Category:Israeli singers,True
81277602,Category:Living people,True
81277605,Category:Disambiguation pages,False
81277608,Category:1906 Alabama elections,False
81277608,Category:1906 state legislature elections in the United States,False
81277608,Category:Alabama Senate elections,False
81277608,Category:November 1906 in the United States,False
81277610,Category:Film producers,False
81277610,Category:Living people,True
81277610,Category:Television producers,False
81277610,Category:Women film producers,False
81277611,Category:Geography of Timiș County,False
81277611,Category:Geologic formations of Romania,False
81277611,Category:IUCN Category IV,False
81277627,Category:Astronomical objects discovered in 2005,False
81277627,Category:Trans-Neptunian objects in a 4:7 resonance,False
81277628,Category:1982 births,True
81277628,Category:Canadian computer programmers,False
81277628,Category:Canadian computer scientists,False
81277628,Category:Canadian technology writers,True
81277628,Category:Free software programmers,False
81277628,Category:Linux kernel programmers,False
81277628,Category:Linux people,False
81277628,Category:Living people,True
81277628,Category:Open source people,False
81277628,Category:People in information technology,False
81277629,Category:French artists,False
81277629,Category:Living people,True
81277630,Category:2020s massacres in the Democratic Republic of the Congo,False
81277630,Category:2022 in the Democratic Republic of the Congo,False
81277630,Category:Massacres in 2022,False
81277648,Category:Czech-language surnames,False
81277669,Category:2nd-century BC Punic people,False
81277669,Category:People from Carthage,True
81277692,Category:Anthemideae,False
81277692,Category:Anthemideae stubs,False
81277692,Category:Flora of Iran,False
81277692,Category:Flora of Turkmenistan,False
81277738,Category:Surnames,False
81277755,Category:European protected area stubs,False
81277755,Category:Geography of Timiș County,False
81277755,Category:IUCN Category IV,False
81277755,Category:Timiș County geography stubs,False
81277759,Category:1856 births,True
81277759,Category:1891 deaths,True
81277759,Category:19th-century executions by Australia,False
81277759,Category:People convicted of murder by Victoria (state),False
81277759,Category:People executed by Australia by hanging,False
81277759,Category:People from Ballarat,True
81277773,Category:1955 births,True
81277773,Category:21st-century American judges,False
81277773,Category:21st-century American women judges,False
81277773,Category:American people stubs,False
81277773,Category:Living people,True
81277773,Category:Second Trump administration controversies,False
81277773,Category:South Carolina state court judges,False
81277773,Category:United States law stubs,False
81277777,Category:1925 births,True
81277777,Category:2025 deaths,True
81277777,Category:Chevaliers of the Ordre des Palmes Académiques,False
81277777,Category:French Resistance members,False
81277777,Category:French women centenarians,False
81277777,Category:French women trade unionists,False
81277777,Category:Officers of the Legion of Honour,False
81277784,Category:2026 domestic association football cups,False
81277784,Category:2026 in Brazilian football,False
81277784,Category:Copa Verde,False
81277805,Category:Greek-language surnames,False
81277805,Category:Surnames,False
81277806,Category:1953 births,True
81277806,"Category:Alumni of Magdalen College, Oxford",False
81277806,Category:Alumni of the University of Leeds,False
81277806,Category:British ecologists,False
81277806,Category:Fellows of the Royal Society,False
81277806,Category:Fellows of the Royal Society of Edinburgh,False
81277806,Category:Living people,True
81277806,Category:Pennsylvania State University faculty,False
81277806,Category:Population ecology,False
81277825,Category:2025–26 in South African soccer,False
81277831,Category:Brand name potato chips and crisps,False
81277855,Category:1874 births,True
81277855,Category:1963 deaths,True
81277855,Category:American people of Danish descent,False
81277855,Category:American women pianists,False
81277855,Category:American women violinists,False
81277855,Category:American women writers,True
81277860,Category:Draft articles,False
81277863,Category:American companies established in 1993,False
81277863,Category:Cargo airlines of the United States,False
81277863,Category:United States airline stubs,False
81277872,Category:1967 births,True
81277872,Category:American television reporters and correspondents,False
81277872,Category:Colgate University alumni,False
81277872,Category:Columbia University alumni,False
81277872,Category:Journalists from New Jersey,True
81277872,Category:Living people,True
81277872,Category:NBC News people,False
81277872,"Category:People from Teaneck, New Jersey",True
81277872,Category:Teaneck High School alumni,False
81277886,Category:1992 British television episodes,False
81277886,Category:A Touch of Frost episode redirects to lists,False
81277890,Category:2019 in law,False
81277890,Category:Crime in Mexico,False
81277890,Category:Years in organized crime,False
81277897,Category:Argentina stubs,False
81277897,Category:Mestizo,False
81277897,Category:Multiracial affairs in the Americas,False
81277897,Category:Racism in Argentina,False
81277897,Category:Vocabulary and usage stubs,False
81277898,Category:1992 British television episodes,False
81277898,Category:A Touch of Frost episode redirects to lists,False
81277906,Category:21st-century generals,False
81277906,Category:Living people,True
81277906,Category:Malagasy military personnel,False
81277906,Category:Prime ministers of Madagascar,False
81277921,Category:1994 British television episodes,False
81277921,Category:A Touch of Frost episode redirects to lists,False
81277935,Category:1994 British television episodes,False
81277935,Category:A Touch of Frost episode redirects to lists,False
81277949,Category:1981 non-fiction books,False
81277949,Category:Child sexuality,False
81277949,Category:Non-fiction books about sexuality,False
81277949,Category:Sex book stubs,False
81277964,Category:Draft articles,False
81277999,Category:Drone strikes conducted by Ukraine,False
81277999,Category:Russian invasion of Ukraine,False
81278043,Category:1905 births,True
81278043,Category:1984 deaths,True
81278043,Category:20th-century American sportsmen,False
81278043,Category:20th-century New Jersey politicians,True
81278043,Category:American football ends,False
81278043,Category:Baseball players from Massachusetts,False
81278043,Category:Coaches of American football from Massachusetts,False
81278043,Category:High school football coaches in New Jersey,False
81278043,Category:High school football coaches in Vermont,False
81278043,"Category:Ice hockey people from Middlesex County, Massachusetts",True
81278043,Category:Ice hockey players from Massachusetts,True
81278043,Category:Jewish American baseball players,False
81278043,Category:Jewish American players of American football,False
81278043,Category:Monmouth University faculty,False
81278043,Category:NYU Violets baseball players,False
81278043,Category:NYU Violets football players,False
81278043,Category:NYU Violets men's ice hockey players,True
81278043,"Category:Players of American football from Middlesex County, Massachusetts",False
81278043,Category:School board members in New Jersey,False
81278043,"Category:Sportspeople from Malden, Massachusetts",True
81278043,Category:Staten Island Stapletons players,False
81278045,Category:2025 UCI ProSeries,False
81278045,Category:2025 in Italian sport,False
81278045,Category:Giro dell'Emilia,False
81278045,Category:October 2025 sports events in Italy,False
81278066,Category:1948 births,True
81278066,Category:American Popular Revolutionary Alliance politicians,True
81278066,Category:Government ministers of Peru,False
81278066,Category:Living people,True
81278066,Category:Peruvian politician stubs,False
81278074,Category:2020 in law,False
81278074,Category:Crime in Mexico,False
81278074,Category:Years in organized crime,False
81278103,Category:1978 births,True
81278103,Category:Living people,True
81278103,Category:Members of the People's Assembly of Syria,False
81278103,Category:Syrian politician stubs,False
81278120,Category:2010s British television series premieres,False
81278120,Category:2019 British television episodes,False
81278120,Category:Scarborough (TV series) episode redirects to lists,False
81278133,Category:American mechanical engineers,False
81278133,Category:American women engineers,False
81278133,Category:Chinese emigrants to the United States,False
81278133,Category:Chinese mechanical engineers,False
81278133,Category:Chinese women engineers,False
81278133,Category:Fellows of the American Society of Mechanical Engineers,False
81278133,Category:Living people,True
81278133,Category:Shandong University alumni,False
81278133,Category:Stony Brook University faculty,False
81278133,Category:Texas A&M University faculty,False
81278133,Category:University of Puerto Rico alumni,False
81278133,Category:Virginia Tech alumni,False
81278133,Category:Women mechanical engineers,False
81278134,Category:2019 British television episodes,False
81278134,Category:Scarborough (TV series) episode redirects to lists,False
81278136,Category:2025 singles,False
81278136,Category:2025 songs,False
81278136,Category:5 Seconds of Summer songs,False
81278136,Category:Republic Records singles,False
81278136,Category:Song recordings produced by Jason Evigan,False
81278136,Category:Songs written by Ashton Irwin,False
81278136,Category:Songs written by Calum Hood,False
81278136,Category:Songs written by Jason Evigan,False
81278136,Category:Songs written by Luke Hemmings,False
81278136,Category:Songs written by Michael Clifford (musician),False
81278137,Category:LGBTQ caucuses,False
81278137,Category:LGBTQ political advocacy groups in Japan,False
81278137,Category:National Diet,False
81278145,Category:2019 British television episodes,False
81278145,Category:Scarborough (TV series) episode redirects to lists,False
81278152,Category:African artist stubs,False
81278152,Category:Living people,True
81278152,Category:Nigerian graphic designers,False
81278152,Category:Nigerian illustrators,False
81278152,Category:Nigerian people stubs,False
81278157,Category:21st-century Sudanese women,False
81278157,Category:Hampton University faculty,False
81278157,Category:Living people,True
81278157,Category:NASA astrophysicists,False
81278157,Category:People from Omdurman,True
81278157,Category:Sudanese scientists,False
81278157,Category:University of Wisconsin–Madison alumni,False
81278165,Category:1582 births,True
81278165,Category:1646 deaths,True
81278165,Category:17th-century Iranian poets,True
81278165,Category:17th-century Mughal Empire people,False
81278165,Category:17th-century Persian-language poets,True
81278165,Category:Iranian emigrants to the Mughal Empire,False
81278165,Category:Iranian writer stubs,False
81278165,Category:Middle Eastern poet stubs,False
81278165,Category:People from Mashhad,True
81278176,Category:2025 UCI ProSeries,False
81278176,Category:2025 in Italian sport,False
81278176,Category:Coppa Bernocchi,False
81278176,Category:October 2025 sports events in Italy,False
81278178,Category:1992 births,True
81278178,Category:21st-century German politicians,True
81278178,Category:German politician stubs,False
81278178,Category:Living people,True
81278178,Category:Members of the Landtag of Saarland,False
81278178,Category:Social Democratic Party of Germany politicians,True
81278212,Category:2024 Washington (state) elections,False
81278212,Category:November 2024 in the United States,False
81278218,Category:18th-century architecture in the United Kingdom,False
81278218,Category:Boarding schools in London,False
81278218,Category:Grade I listed buildings in the City of Westminster,False
81278218,Category:Westminster School,False
81278222,Category:Endemic molluscs of New Zealand,False
81278222,Category:Gastropod genera,False
81278222,Category:Gastropods of New Zealand,False
81278222,Category:Punctidae,False
81278222,Category:Taxa described in 1995,False
81278222,Category:Taxa named by Frank Climo,False
81278222,Category:Taxa named by James Frederick Goulstone,False
81278241,Category:Disambiguation pages,False
81278245,Category:Amphibious operations involving Argentina,False
81278245,Category:Attacks on energy sector,False
81278245,Category:Attacks on military installations in the 1950s,False
81278245,Category:Conflicts in 1955,False
81278245,Category:Mar del Plata,False
81278245,Category:Naval battles involving Argentina,False
81278245,Category:Naval bombing operations and battles,False
81278256,Category:2020s Catalan-language films,False
81278256,Category:2020s German films,False
81278256,Category:2020s Spanish films,False
81278256,Category:2020s coming-of-age drama films,False
81278256,Category:2025 directorial debut films,False
81278256,Category:2025 drama films,False
81278256,Category:2025 films,False
81278256,Category:Elastica Films films,False
81278256,Category:Films set in Europe,False
81278256,Category:Films shot in Germany,False
81278256,Category:German coming-of-age drama films,False
81278256,Category:Spanish coming-of-age drama films,False
81278267,Category:Beetles described in 1960,False
81278267,Category:Beetles of Indonesia,False
81278267,Category:Cassidinae,False
81278267,Category:Cassidinae stubs,False
81278267,Category:Fauna of Sulawesi,False
81278282,Category:Beetles described in 1950,False
81278282,Category:Beetles of China,False
81278282,Category:Cassidinae,False
81278282,Category:Cassidinae stubs,False
81278289,Category:Beetles described in 1931,False
81278289,Category:Beetles of Africa,False
81278289,Category:Cassidinae,False
81278289,Category:Cassidinae stubs,False
81278289,Category:Fauna of Central Africa,False
81278290,Category:Grade II listed pubs in North Yorkshire,False
81278290,"Category:Ripley, North Yorkshire",False
81278291,Category:1715 births,True
81278291,Category:1785 deaths,True
81278291,Category:Esterházy family,False
81278291,Category:Hungarian politicians,True
81278291,Category:People from Pápa,True
81278301,Category:April 1907 in the United States,False
81278301,Category:Common-law marriage,False
81278301,Category:United States Supreme Court cases,False
81278301,Category:United States Supreme Court cases in 1907,False
81278301,Category:United States Supreme Court cases of the Fuller Court,False
81278301,Category:United States Supreme Court cases of the Fuller Court stubs,False
81278301,Category:United States family case law,False
81278301,Category:United States property case law,False
